"DateTime","Centers for Disease Control and Prevention[en]"
"2017-05-14 00:00:00",428
"2017-05-15 00:00:00",645
"2017-05-16 00:00:00",647
"2017-05-17 00:00:00",677
"2017-05-18 00:00:00",643
"2017-05-19 00:00:00",592
"2017-05-20 00:00:00",562
"2017-05-21 00:00:00",599
"2017-05-22 00:00:00",713
"2017-05-23 00:00:00",679
"2017-05-24 00:00:00",704
"2017-05-25 00:00:00",570
"2017-05-26 00:00:00",502
"2017-05-27 00:00:00",397
"2017-05-28 00:00:00",540
"2017-05-29 00:00:00",470
"2017-05-30 00:00:00",665
"2017-05-31 00:00:00",744
"2017-06-01 00:00:00",582
"2017-06-02 00:00:00",539
"2017-06-03 00:00:00",343
"2017-06-04 00:00:00",390
"2017-06-05 00:00:00",572
"2017-06-06 00:00:00",593
"2017-06-07 00:00:00",589
"2017-06-08 00:00:00",580
"2017-06-09 00:00:00",507
"2017-06-10 00:00:00",382
"2017-06-11 00:00:00",427
"2017-06-12 00:00:00",579
"2017-06-13 00:00:00",627
"2017-06-14 00:00:00",599
"2017-06-15 00:00:00",547
"2017-06-16 00:00:00",497
"2017-06-17 00:00:00",356
"2017-06-18 00:00:00",398
"2017-06-19 00:00:00",559
"2017-06-20 00:00:00",548
"2017-06-21 00:00:00",701
"2017-06-22 00:00:00",512
"2017-06-23 00:00:00",454
"2017-06-24 00:00:00",318
"2017-06-25 00:00:00",368
"2017-06-26 00:00:00",571
"2017-06-27 00:00:00",554
"2017-06-28 00:00:00",567
"2017-06-29 00:00:00",553
"2017-06-30 00:00:00",474
"2017-07-01 00:00:00",303
"2017-07-02 00:00:00",297
"2017-07-03 00:00:00",494
"2017-07-04 00:00:00",441
"2017-07-05 00:00:00",533
"2017-07-06 00:00:00",500
"2017-07-07 00:00:00",652
"2017-07-08 00:00:00",421
"2017-07-09 00:00:00",410
"2017-07-10 00:00:00",656
"2017-07-11 00:00:00",604
"2017-07-12 00:00:00",589
"2017-07-13 00:00:00",584
"2017-07-14 00:00:00",486
"2017-07-15 00:00:00",371
"2017-07-16 00:00:00",402
"2017-07-17 00:00:00",567
"2017-07-18 00:00:00",630
"2017-07-19 00:00:00",639
"2017-07-20 00:00:00",553
"2017-07-21 00:00:00",467
"2017-07-22 00:00:00",375
"2017-07-23 00:00:00",367
"2017-07-24 00:00:00",610
"2017-07-25 00:00:00",590
"2017-07-26 00:00:00",551
"2017-07-27 00:00:00",559
"2017-07-28 00:00:00",465
"2017-07-29 00:00:00",349
"2017-07-30 00:00:00",410
"2017-07-31 00:00:00",525
"2017-08-01 00:00:00",583
"2017-08-02 00:00:00",585
"2017-08-03 00:00:00",517
"2017-08-04 00:00:00",456
"2017-08-05 00:00:00",320
"2017-08-06 00:00:00",379
"2017-08-07 00:00:00",566
"2017-08-08 00:00:00",504
"2017-08-09 00:00:00",581
"2017-08-10 00:00:00",558
"2017-08-11 00:00:00",516
"2017-08-12 00:00:00",359
"2017-08-13 00:00:00",361
"2017-08-14 00:00:00",507
"2017-08-15 00:00:00",503
"2017-08-16 00:00:00",530
"2017-08-17 00:00:00",515
"2017-08-18 00:00:00",421
"2017-08-19 00:00:00",340
"2017-08-20 00:00:00",323
"2017-08-21 00:00:00",486
"2017-08-22 00:00:00",536
"2017-08-23 00:00:00",595
"2017-08-24 00:00:00",606
"2017-08-25 00:00:00",470
"2017-08-26 00:00:00",322
"2017-08-27 00:00:00",369
"2017-08-28 00:00:00",591
"2017-08-29 00:00:00",630
"2017-08-30 00:00:00",635
"2017-08-31 00:00:00",551
"2017-09-01 00:00:00",485
"2017-09-02 00:00:00",470
"2017-09-03 00:00:00",363
"2017-09-04 00:00:00",428
"2017-09-05 00:00:00",590
"2017-09-06 00:00:00",583
"2017-09-07 00:00:00",684
"2017-09-08 00:00:00",548
"2017-09-09 00:00:00",361
"2017-09-10 00:00:00",399
"2017-09-11 00:00:00",584
"2017-09-12 00:00:00",617
"2017-09-13 00:00:00",674
"2017-09-14 00:00:00",632
"2017-09-15 00:00:00",531
"2017-09-16 00:00:00",381
"2017-09-17 00:00:00",433
"2017-09-18 00:00:00",689
"2017-09-19 00:00:00",702
"2017-09-20 00:00:00",723
"2017-09-21 00:00:00",667
"2017-09-22 00:00:00",547
"2017-09-23 00:00:00",405
"2017-09-24 00:00:00",442
"2017-09-25 00:00:00",656
"2017-09-26 00:00:00",646
"2017-09-27 00:00:00",694
"2017-09-28 00:00:00",680
"2017-09-29 00:00:00",590
"2017-09-30 00:00:00",400
"2017-10-01 00:00:00",392
"2017-10-02 00:00:00",716
"2017-10-03 00:00:00",788
"2017-10-04 00:00:00",758
"2017-10-05 00:00:00",820
"2017-10-06 00:00:00",676
"2017-10-07 00:00:00",427
"2017-10-08 00:00:00",559
"2017-10-09 00:00:00",705
"2017-10-10 00:00:00",819
"2017-10-11 00:00:00",724
"2017-10-12 00:00:00",789
"2017-10-13 00:00:00",750
"2017-10-14 00:00:00",499
"2017-10-15 00:00:00",501
"2017-10-16 00:00:00",790
"2017-10-17 00:00:00",742
"2017-10-18 00:00:00",740
"2017-10-19 00:00:00",688
"2017-10-20 00:00:00",673
"2017-10-21 00:00:00",478
"2017-10-22 00:00:00",565
"2017-10-23 00:00:00",819
"2017-10-24 00:00:00",784
"2017-10-25 00:00:00",787
"2017-10-26 00:00:00",805
"2017-10-27 00:00:00",757
"2017-10-28 00:00:00",497
"2017-10-29 00:00:00",516
"2017-10-30 00:00:00",767
"2017-10-31 00:00:00",721
"2017-11-01 00:00:00",743
"2017-11-02 00:00:00",751
"2017-11-03 00:00:00",700
"2017-11-04 00:00:00",475
"2017-11-05 00:00:00",539
"2017-11-06 00:00:00",917
"2017-11-07 00:00:00",961
"2017-11-08 00:00:00",765
"2017-11-09 00:00:00",713
"2017-11-10 00:00:00",599
"2017-11-11 00:00:00",505
"2017-11-12 00:00:00",578
"2017-11-13 00:00:00",795
"2017-11-14 00:00:00",937
"2017-11-15 00:00:00",822
"2017-11-16 00:00:00",765
"2017-11-17 00:00:00",649
"2017-11-18 00:00:00",496
"2017-11-19 00:00:00",510
"2017-11-20 00:00:00",763
"2017-11-21 00:00:00",823
"2017-11-22 00:00:00",628
"2017-11-23 00:00:00",500
"2017-11-24 00:00:00",488
"2017-11-25 00:00:00",503
"2017-11-26 00:00:00",575
"2017-11-27 00:00:00",749
"2017-11-28 00:00:00",933
"2017-11-29 00:00:00",713
"2017-11-30 00:00:00",761
"2017-12-01 00:00:00",729
"2017-12-02 00:00:00",462
"2017-12-03 00:00:00",550
"2017-12-04 00:00:00",777
"2017-12-05 00:00:00",812
"2017-12-06 00:00:00",678
"2017-12-07 00:00:00",710
"2017-12-08 00:00:00",588
"2017-12-09 00:00:00",526
"2017-12-10 00:00:00",482
"2017-12-11 00:00:00",671
"2017-12-12 00:00:00",708
"2017-12-13 00:00:00",638
"2017-12-14 00:00:00",672
"2017-12-15 00:00:00",605
"2017-12-16 00:00:00",1914
"2017-12-17 00:00:00",1231
"2017-12-18 00:00:00",1177
"2017-12-19 00:00:00",880
"2017-12-20 00:00:00",679
"2017-12-21 00:00:00",638
"2017-12-22 00:00:00",458
"2017-12-23 00:00:00",368
"2017-12-24 00:00:00",299
"2017-12-25 00:00:00",333
"2017-12-26 00:00:00",374
"2017-12-27 00:00:00",447
"2017-12-28 00:00:00",432
"2017-12-29 00:00:00",349
"2017-12-30 00:00:00",310
"2017-12-31 00:00:00",315
"2018-01-01 00:00:00",285
"2018-01-02 00:00:00",508
"2018-01-03 00:00:00",525
"2018-01-04 00:00:00",514
"2018-01-05 00:00:00",559
"2018-01-06 00:00:00",516
"2018-01-07 00:00:00",472
"2018-01-08 00:00:00",651
"2018-01-09 00:00:00",730
"2018-01-10 00:00:00",804
"2018-01-11 00:00:00",703
"2018-01-12 00:00:00",615
"2018-01-13 00:00:00",420
"2018-01-14 00:00:00",403
"2018-01-15 00:00:00",586
"2018-01-16 00:00:00",630
"2018-01-17 00:00:00",708
"2018-01-18 00:00:00",655
"2018-01-19 00:00:00",685
"2018-01-20 00:00:00",524
"2018-01-21 00:00:00",542
"2018-01-22 00:00:00",843
"2018-01-23 00:00:00",786
"2018-01-24 00:00:00",747
"2018-01-25 00:00:00",700
"2018-01-26 00:00:00",719
"2018-01-27 00:00:00",549
"2018-01-28 00:00:00",567
"2018-01-29 00:00:00",1010
"2018-01-30 00:00:00",821
"2018-01-31 00:00:00",1885
"2018-02-01 00:00:00",1286
"2018-02-02 00:00:00",888
"2018-02-03 00:00:00",663
"2018-02-04 00:00:00",810
"2018-02-05 00:00:00",928
"2018-02-06 00:00:00",919
"2018-02-07 00:00:00",775
"2018-02-08 00:00:00",1242
"2018-02-09 00:00:00",1293
"2018-02-10 00:00:00",580
"2018-02-11 00:00:00",559
"2018-02-12 00:00:00",886
"2018-02-13 00:00:00",917
"2018-02-14 00:00:00",787
"2018-02-15 00:00:00",877
"2018-02-16 00:00:00",763
"2018-02-17 00:00:00",535
"2018-02-18 00:00:00",514
"2018-02-19 00:00:00",828
"2018-02-20 00:00:00",845
"2018-02-21 00:00:00",902
"2018-02-22 00:00:00",952
"2018-02-23 00:00:00",874
"2018-02-24 00:00:00",624
"2018-02-25 00:00:00",730
"2018-02-26 00:00:00",983
"2018-02-27 00:00:00",1056
"2018-02-28 00:00:00",1010
"2018-03-01 00:00:00",899
"2018-03-02 00:00:00",702
"2018-03-03 00:00:00",553
"2018-03-04 00:00:00",620
"2018-03-05 00:00:00",791
"2018-03-06 00:00:00",794
"2018-03-07 00:00:00",1020
"2018-03-08 00:00:00",951
"2018-03-09 00:00:00",730
"2018-03-10 00:00:00",466
"2018-03-11 00:00:00",605
"2018-03-12 00:00:00",935
"2018-03-13 00:00:00",874
"2018-03-14 00:00:00",881
"2018-03-15 00:00:00",823
"2018-03-16 00:00:00",664
"2018-03-17 00:00:00",495
"2018-03-18 00:00:00",519
"2018-03-19 00:00:00",724
"2018-03-20 00:00:00",868
"2018-03-21 00:00:00",802
"2018-03-22 00:00:00",885
"2018-03-23 00:00:00",737
"2018-03-24 00:00:00",503
"2018-03-25 00:00:00",558
"2018-03-26 00:00:00",852
"2018-03-27 00:00:00",788
"2018-03-28 00:00:00",794
"2018-03-29 00:00:00",741
"2018-03-30 00:00:00",569
"2018-03-31 00:00:00",478
"2018-04-01 00:00:00",399
"2018-04-02 00:00:00",654
"2018-04-03 00:00:00",842
"2018-04-04 00:00:00",852
"2018-04-05 00:00:00",907
"2018-04-06 00:00:00",828
"2018-04-07 00:00:00",446
"2018-04-08 00:00:00",451
"2018-04-09 00:00:00",801
"2018-04-10 00:00:00",735
"2018-04-11 00:00:00",795
"2018-04-12 00:00:00",848
"2018-04-13 00:00:00",676
"2018-04-14 00:00:00",453
"2018-04-15 00:00:00",539
"2018-04-16 00:00:00",800
"2018-04-17 00:00:00",832
"2018-04-18 00:00:00",773
"2018-04-19 00:00:00",777
"2018-04-20 00:00:00",668
"2018-04-21 00:00:00",521
"2018-04-22 00:00:00",554
"2018-04-23 00:00:00",844
"2018-04-24 00:00:00",788
"2018-04-25 00:00:00",807
"2018-04-26 00:00:00",750
"2018-04-27 00:00:00",623
"2018-04-28 00:00:00",477
"2018-04-29 00:00:00",452
"2018-04-30 00:00:00",814
"2018-05-01 00:00:00",710
"2018-05-02 00:00:00",739
"2018-05-03 00:00:00",732
"2018-05-04 00:00:00",568
"2018-05-05 00:00:00",439
"2018-05-06 00:00:00",468
"2018-05-07 00:00:00",780
"2018-05-08 00:00:00",714
"2018-05-09 00:00:00",782
"2018-05-10 00:00:00",720
"2018-05-11 00:00:00",616
"2018-05-12 00:00:00",480
"2018-05-13 00:00:00",508
"2018-05-14 00:00:00",938
"2018-05-15 00:00:00",966
"2018-05-16 00:00:00",777
"2018-05-17 00:00:00",751
"2018-05-18 00:00:00",626
"2018-05-19 00:00:00",452
"2018-05-20 00:00:00",651
"2018-05-21 00:00:00",884
"2018-05-22 00:00:00",800
"2018-05-23 00:00:00",745
"2018-05-24 00:00:00",698
"2018-05-25 00:00:00",548
"2018-05-26 00:00:00",379
"2018-05-27 00:00:00",439
"2018-05-28 00:00:00",528
"2018-05-29 00:00:00",756
"2018-05-30 00:00:00",658
"2018-05-31 00:00:00",674
"2018-06-01 00:00:00",534
"2018-06-02 00:00:00",421
"2018-06-03 00:00:00",471
"2018-06-04 00:00:00",725
"2018-06-05 00:00:00",654
"2018-06-06 00:00:00",666
"2018-06-07 00:00:00",790
"2018-06-08 00:00:00",555
"2018-06-09 00:00:00",418
"2018-06-10 00:00:00",415
"2018-06-11 00:00:00",739
"2018-06-12 00:00:00",560
"2018-06-13 00:00:00",641
"2018-06-14 00:00:00",546
"2018-06-15 00:00:00",497
"2018-06-16 00:00:00",331
"2018-06-17 00:00:00",345
"2018-06-18 00:00:00",596
"2018-06-19 00:00:00",547
"2018-06-20 00:00:00",769
"2018-06-21 00:00:00",524
"2018-06-22 00:00:00",474
"2018-06-23 00:00:00",364
"2018-06-24 00:00:00",394
"2018-06-25 00:00:00",558
"2018-06-26 00:00:00",527
"2018-06-27 00:00:00",590
"2018-06-28 00:00:00",593
"2018-06-29 00:00:00",567
"2018-06-30 00:00:00",407
"2018-07-01 00:00:00",361
"2018-07-02 00:00:00",611
"2018-07-03 00:00:00",536
"2018-07-04 00:00:00",443
"2018-07-05 00:00:00",514
"2018-07-06 00:00:00",455
"2018-07-07 00:00:00",326
"2018-07-08 00:00:00",394
"2018-07-09 00:00:00",649
"2018-07-10 00:00:00",568
"2018-07-11 00:00:00",593
"2018-07-12 00:00:00",573
"2018-07-13 00:00:00",519
"2018-07-14 00:00:00",406
"2018-07-15 00:00:00",443
"2018-07-16 00:00:00",579
"2018-07-17 00:00:00",587
"2018-07-18 00:00:00",539
"2018-07-19 00:00:00",551
"2018-07-20 00:00:00",492
"2018-07-21 00:00:00",321
"2018-07-22 00:00:00",376
"2018-07-23 00:00:00",591
"2018-07-24 00:00:00",578
"2018-07-25 00:00:00",539
"2018-07-26 00:00:00",607
"2018-07-27 00:00:00",455
"2018-07-28 00:00:00",309
"2018-07-29 00:00:00",413
"2018-07-30 00:00:00",575
"2018-07-31 00:00:00",519
"2018-08-01 00:00:00",577
"2018-08-02 00:00:00",557
"2018-08-03 00:00:00",428
"2018-08-04 00:00:00",320
"2018-08-05 00:00:00",372
"2018-08-06 00:00:00",582
"2018-08-07 00:00:00",616
"2018-08-08 00:00:00",513
"2018-08-09 00:00:00",579
"2018-08-10 00:00:00",474
"2018-08-11 00:00:00",365
"2018-08-12 00:00:00",381
"2018-08-13 00:00:00",541
"2018-08-14 00:00:00",486
"2018-08-15 00:00:00",472
"2018-08-16 00:00:00",545
"2018-08-17 00:00:00",517
"2018-08-18 00:00:00",350
"2018-08-19 00:00:00",372
"2018-08-20 00:00:00",577
"2018-08-21 00:00:00",489
"2018-08-22 00:00:00",631
"2018-08-23 00:00:00",594
"2018-08-24 00:00:00",745
"2018-08-25 00:00:00",441
"2018-08-26 00:00:00",403
"2018-08-27 00:00:00",619
"2018-08-28 00:00:00",689
"2018-08-29 00:00:00",688
"2018-08-30 00:00:00",682
"2018-08-31 00:00:00",545
"2018-09-01 00:00:00",375
"2018-09-02 00:00:00",427
"2018-09-03 00:00:00",526
"2018-09-04 00:00:00",675
"2018-09-05 00:00:00",787
"2018-09-06 00:00:00",701
"2018-09-07 00:00:00",613
"2018-09-08 00:00:00",388
"2018-09-09 00:00:00",460
"2018-09-10 00:00:00",732
"2018-09-11 00:00:00",952
"2018-09-12 00:00:00",802
"2018-09-13 00:00:00",593
"2018-09-14 00:00:00",621
"2018-09-15 00:00:00",387
"2018-09-16 00:00:00",463
"2018-09-17 00:00:00",680
"2018-09-18 00:00:00",694
"2018-09-19 00:00:00",685
"2018-09-20 00:00:00",741
"2018-09-21 00:00:00",590
"2018-09-22 00:00:00",644
"2018-09-23 00:00:00",785
"2018-09-24 00:00:00",921
"2018-09-25 00:00:00",682
"2018-09-26 00:00:00",743
"2018-09-27 00:00:00",703
"2018-09-28 00:00:00",593
"2018-09-29 00:00:00",440
"2018-09-30 00:00:00",473
"2018-10-01 00:00:00",944
"2018-10-02 00:00:00",638
"2018-10-03 00:00:00",658
"2018-10-04 00:00:00",673
"2018-10-05 00:00:00",573
"2018-10-06 00:00:00",365
"2018-10-07 00:00:00",459
"2018-10-08 00:00:00",724
"2018-10-09 00:00:00",722
"2018-10-10 00:00:00",703
"2018-10-11 00:00:00",738
"2018-10-12 00:00:00",622
"2018-10-13 00:00:00",400
"2018-10-14 00:00:00",501
"2018-10-15 00:00:00",741
"2018-10-16 00:00:00",738
"2018-10-17 00:00:00",770
"2018-10-18 00:00:00",725
"2018-10-19 00:00:00",569
"2018-10-20 00:00:00",391
"2018-10-21 00:00:00",465
"2018-10-22 00:00:00",753
"2018-10-23 00:00:00",703
"2018-10-24 00:00:00",787
"2018-10-25 00:00:00",721
"2018-10-26 00:00:00",643
"2018-10-27 00:00:00",456
"2018-10-28 00:00:00",460
"2018-10-29 00:00:00",868
"2018-10-30 00:00:00",997
"2018-10-31 00:00:00",703
"2018-11-01 00:00:00",696
"2018-11-02 00:00:00",826
"2018-11-03 00:00:00",443
"2018-11-04 00:00:00",394
"2018-11-05 00:00:00",768
"2018-11-06 00:00:00",640
"2018-11-07 00:00:00",661
"2018-11-08 00:00:00",703
"2018-11-09 00:00:00",617
"2018-11-10 00:00:00",413
"2018-11-11 00:00:00",481
"2018-11-12 00:00:00",732
"2018-11-13 00:00:00",826
"2018-11-14 00:00:00",763
"2018-11-15 00:00:00",733
"2018-11-16 00:00:00",583
"2018-11-17 00:00:00",457
"2018-11-18 00:00:00",507
"2018-11-19 00:00:00",664
"2018-11-20 00:00:00",761
"2018-11-21 00:00:00",875
"2018-11-22 00:00:00",538
"2018-11-23 00:00:00",474
"2018-11-24 00:00:00",414
"2018-11-25 00:00:00",511
"2018-11-26 00:00:00",742
"2018-11-27 00:00:00",758
"2018-11-28 00:00:00",793
"2018-11-29 00:00:00",819
"2018-11-30 00:00:00",745
"2018-12-01 00:00:00",659
"2018-12-02 00:00:00",567
"2018-12-03 00:00:00",2226
"2018-12-04 00:00:00",938
"2018-12-05 00:00:00",836
"2018-12-06 00:00:00",837
"2018-12-07 00:00:00",663
"2018-12-08 00:00:00",697
"2018-12-09 00:00:00",1194
"2018-12-10 00:00:00",3460
"2018-12-11 00:00:00",2248
"2018-12-12 00:00:00",693
"2018-12-13 00:00:00",705
"2018-12-14 00:00:00",558
"2018-12-15 00:00:00",330
"2018-12-16 00:00:00",592
"2018-12-17 00:00:00",594
"2018-12-18 00:00:00",530
"2018-12-19 00:00:00",511
"2018-12-20 00:00:00",493
"2018-12-21 00:00:00",414
"2018-12-22 00:00:00",261
"2018-12-23 00:00:00",300
"2018-12-24 00:00:00",321
"2018-12-25 00:00:00",223
"2018-12-26 00:00:00",363
"2018-12-27 00:00:00",410
"2018-12-28 00:00:00",378
"2018-12-29 00:00:00",282
"2018-12-30 00:00:00",274
"2018-12-31 00:00:00",338
"2019-01-01 00:00:00",281
"2019-01-02 00:00:00",505
"2019-01-03 00:00:00",499
"2019-01-04 00:00:00",490
"2019-01-05 00:00:00",340
"2019-01-06 00:00:00",443
"2019-01-07 00:00:00",503
"2019-01-08 00:00:00",562
"2019-01-09 00:00:00",566
"2019-01-10 00:00:00",654
"2019-01-11 00:00:00",612
"2019-01-12 00:00:00",642
"2019-01-13 00:00:00",436
"2019-01-14 00:00:00",663
"2019-01-15 00:00:00",651
"2019-01-16 00:00:00",848
"2019-01-17 00:00:00",632
"2019-01-18 00:00:00",591
"2019-01-19 00:00:00",409
"2019-01-20 00:00:00",422
"2019-01-21 00:00:00",509
"2019-01-22 00:00:00",592
"2019-01-23 00:00:00",582
"2019-01-24 00:00:00",612
"2019-01-25 00:00:00",534
"2019-01-26 00:00:00",416
"2019-01-27 00:00:00",454
"2019-01-28 00:00:00",688
"2019-01-29 00:00:00",646
"2019-01-30 00:00:00",697
"2019-01-31 00:00:00",656
"2019-02-01 00:00:00",575
"2019-02-02 00:00:00",408
"2019-02-03 00:00:00",450
"2019-02-04 00:00:00",687
"2019-02-05 00:00:00",612
"2019-02-06 00:00:00",637
"2019-02-07 00:00:00",709
"2019-02-08 00:00:00",637
"2019-02-09 00:00:00",388
"2019-02-10 00:00:00",441
"2019-02-11 00:00:00",780
"2019-02-12 00:00:00",790
"2019-02-13 00:00:00",710
"2019-02-14 00:00:00",737
"2019-02-15 00:00:00",578
"2019-02-16 00:00:00",431
"2019-02-17 00:00:00",505
"2019-02-18 00:00:00",757
"2019-02-19 00:00:00",768
"2019-02-20 00:00:00",679
"2019-02-21 00:00:00",669
"2019-02-22 00:00:00",628
"2019-02-23 00:00:00",448
"2019-02-24 00:00:00",488
"2019-02-25 00:00:00",728
"2019-02-26 00:00:00",651
"2019-02-27 00:00:00",683
"2019-02-28 00:00:00",817
"2019-03-01 00:00:00",614
"2019-03-02 00:00:00",392
"2019-03-03 00:00:00",498
"2019-03-04 00:00:00",667
"2019-03-05 00:00:00",646
"2019-03-06 00:00:00",645
"2019-03-07 00:00:00",770
"2019-03-08 00:00:00",590
"2019-03-09 00:00:00",436
"2019-03-10 00:00:00",527
"2019-03-11 00:00:00",709
"2019-03-12 00:00:00",669
"2019-03-13 00:00:00",703
"2019-03-14 00:00:00",723
"2019-03-15 00:00:00",635
"2019-03-16 00:00:00",416
"2019-03-17 00:00:00",493
"2019-03-18 00:00:00",947
"2019-03-19 00:00:00",622
"2019-03-20 00:00:00",697
"2019-03-21 00:00:00",666
"2019-03-22 00:00:00",591
"2019-03-23 00:00:00",397
"2019-03-24 00:00:00",534
"2019-03-25 00:00:00",705
"2019-03-26 00:00:00",655
"2019-03-27 00:00:00",754
"2019-03-28 00:00:00",741
"2019-03-29 00:00:00",543
"2019-03-30 00:00:00",412
"2019-03-31 00:00:00",520
"2019-04-01 00:00:00",660
"2019-04-02 00:00:00",658
"2019-04-03 00:00:00",622
"2019-04-04 00:00:00",666
"2019-04-05 00:00:00",533
"2019-04-06 00:00:00",449
"2019-04-07 00:00:00",594
"2019-04-08 00:00:00",1029
"2019-04-09 00:00:00",783
"2019-04-10 00:00:00",681
"2019-04-11 00:00:00",725
"2019-04-12 00:00:00",558
"2019-04-13 00:00:00",396
"2019-04-14 00:00:00",477
"2019-04-15 00:00:00",652
"2019-04-16 00:00:00",1013
"2019-04-17 00:00:00",657
"2019-04-18 00:00:00",866
"2019-04-19 00:00:00",454
"2019-04-20 00:00:00",427
"2019-04-21 00:00:00",431
"2019-04-22 00:00:00",621
"2019-04-23 00:00:00",661
"2019-04-24 00:00:00",686
"2019-04-25 00:00:00",944
"2019-04-26 00:00:00",592
"2019-04-27 00:00:00",465
"2019-04-28 00:00:00",478
"2019-04-29 00:00:00",729
"2019-04-30 00:00:00",697
"2019-05-01 00:00:00",643
"2019-05-02 00:00:00",754
"2019-05-03 00:00:00",584
"2019-05-04 00:00:00",366
"2019-05-05 00:00:00",440
"2019-05-06 00:00:00",874
"2019-05-07 00:00:00",611
"2019-05-08 00:00:00",630
"2019-05-09 00:00:00",630
"2019-05-10 00:00:00",747
"2019-05-11 00:00:00",398
"2019-05-12 00:00:00",411
"2019-05-13 00:00:00",600
"2019-05-14 00:00:00",553
"2019-05-15 00:00:00",571
"2019-05-16 00:00:00",626
"2019-05-17 00:00:00",509
"2019-05-18 00:00:00",331
"2019-05-19 00:00:00",389
"2019-05-20 00:00:00",608
"2019-05-21 00:00:00",627
"2019-05-22 00:00:00",577
"2019-05-23 00:00:00",518
"2019-05-24 00:00:00",491
"2019-05-25 00:00:00",352
"2019-05-26 00:00:00",347
"2019-05-27 00:00:00",505
"2019-05-28 00:00:00",698
"2019-05-29 00:00:00",665
"2019-05-30 00:00:00",696
"2019-05-31 00:00:00",682
"2019-06-01 00:00:00",449
"2019-06-02 00:00:00",470
"2019-06-03 00:00:00",630
"2019-06-04 00:00:00",583
"2019-06-05 00:00:00",1029
"2019-06-06 00:00:00",572
"2019-06-07 00:00:00",692
"2019-06-08 00:00:00",717
"2019-06-09 00:00:00",745
"2019-06-10 00:00:00",835
"2019-06-11 00:00:00",614
"2019-06-12 00:00:00",564
"2019-06-13 00:00:00",588
"2019-06-14 00:00:00",473
"2019-06-15 00:00:00",374
"2019-06-16 00:00:00",492
"2019-06-17 00:00:00",521
"2019-06-18 00:00:00",476
"2019-06-19 00:00:00",525
"2019-06-20 00:00:00",455
"2019-06-21 00:00:00",403
"2019-06-22 00:00:00",346
"2019-06-23 00:00:00",336
"2019-06-24 00:00:00",502
"2019-06-25 00:00:00",505
"2019-06-26 00:00:00",464
"2019-06-27 00:00:00",455
"2019-06-28 00:00:00",440
"2019-06-29 00:00:00",319
"2019-06-30 00:00:00",353
"2019-07-01 00:00:00",477
"2019-07-02 00:00:00",453
"2019-07-03 00:00:00",453
"2019-07-04 00:00:00",339
"2019-07-05 00:00:00",352
"2019-07-06 00:00:00",300
"2019-07-07 00:00:00",365
"2019-07-08 00:00:00",821
"2019-07-09 00:00:00",473
"2019-07-10 00:00:00",470
"2019-07-11 00:00:00",538
"2019-07-12 00:00:00",438
"2019-07-13 00:00:00",304
"2019-07-14 00:00:00",354
"2019-07-15 00:00:00",523
"2019-07-16 00:00:00",533
"2019-07-17 00:00:00",504
"2019-07-18 00:00:00",511
"2019-07-19 00:00:00",509
"2019-07-20 00:00:00",284
"2019-07-21 00:00:00",337
"2019-07-22 00:00:00",510
"2019-07-23 00:00:00",493
"2019-07-24 00:00:00",460
"2019-07-25 00:00:00",492
"2019-07-26 00:00:00",409
"2019-07-27 00:00:00",324
"2019-07-28 00:00:00",347
"2019-07-29 00:00:00",513
"2019-07-30 00:00:00",476
"2019-07-31 00:00:00",443
"2019-08-01 00:00:00",411
"2019-08-02 00:00:00",414
"2019-08-03 00:00:00",301
"2019-08-04 00:00:00",316
"2019-08-05 00:00:00",537
"2019-08-06 00:00:00",492
"2019-08-07 00:00:00",488
"2019-08-08 00:00:00",470
"2019-08-09 00:00:00",439
"2019-08-10 00:00:00",312
"2019-08-11 00:00:00",302
"2019-08-12 00:00:00",437
"2019-08-13 00:00:00",467
"2019-08-14 00:00:00",449
"2019-08-15 00:00:00",441
"2019-08-16 00:00:00",407
"2019-08-17 00:00:00",243
"2019-08-18 00:00:00",330
"2019-08-19 00:00:00",518
"2019-08-20 00:00:00",528
"2019-08-21 00:00:00",523
"2019-08-22 00:00:00",575
"2019-08-23 00:00:00",428
"2019-08-24 00:00:00",323
"2019-08-25 00:00:00",345
"2019-08-26 00:00:00",570
"2019-08-27 00:00:00",575
"2019-08-28 00:00:00",565
"2019-08-29 00:00:00",573
"2019-08-30 00:00:00",532
"2019-08-31 00:00:00",510
"2019-09-01 00:00:00",427
"2019-09-02 00:00:00",551
"2019-09-03 00:00:00",588
"2019-09-04 00:00:00",587
"2019-09-05 00:00:00",625
"2019-09-06 00:00:00",579
"2019-09-07 00:00:00",384
"2019-09-08 00:00:00",444
"2019-09-09 00:00:00",666
"2019-09-10 00:00:00",679
"2019-09-11 00:00:00",700
"2019-09-12 00:00:00",693
"2019-09-13 00:00:00",530
"2019-09-14 00:00:00",360
"2019-09-15 00:00:00",460
"2019-09-16 00:00:00",733
"2019-09-17 00:00:00",996
"2019-09-18 00:00:00",786
"2019-09-19 00:00:00",670
"2019-09-20 00:00:00",578
"2019-09-21 00:00:00",380
"2019-09-22 00:00:00",476
"2019-09-23 00:00:00",681
"2019-09-24 00:00:00",669
"2019-09-25 00:00:00",669
"2019-09-26 00:00:00",634
"2019-09-27 00:00:00",598
"2019-09-28 00:00:00",446
"2019-09-29 00:00:00",772
"2019-09-30 00:00:00",716
"2019-10-01 00:00:00",713
"2019-10-02 00:00:00",849
